% type=behavior bar chart
% title=
% xlabel=group
% ylabel=Aggregation (%)


% raw data
% individual A
% group dark
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180726T131012
% frames labelled
448, 684, 466, 485, 592, 692, 655, 512, 683, 578, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% individual A
% group light
% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180712T125530
% frames labelled
522, 123, 199, 145, 242, 470, 240, 141, 98, 174, 
% frames total
27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180712T125532
% frames labelled
393, 185, 508, 775, 268, 310, 497, 192, 240, 506, 
% frames total
27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180712T125537
% frames labelled
277, 222, 174, 289, 250, 481, 356, 381, 250, 381, 
% frames total
27004, 27004, 27004, 27004, 27004, 27004, 27004, 27004, 27004, 27004, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180712T125538
% frames labelled
255, 184, 440, 456, 572, 197, 168, 145, 218, 232, 
% frames total
27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180712T131824
% frames labelled
333, 85, 197, 275, 179, 335, 147, 93, 458, 162, 
% frames total
27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180712T131836
% frames labelled
294, 81, 501, 190, 163, 426, 107, 171, 274, 199, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180712T131852
% frames labelled
171, 163, 232, 151, 330, 240, 268, 796, 201, 289, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180712T131901
% frames labelled
562, 322, 189, 257, 310, 317, 159, 210, 327, 630, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180723T120810
% frames labelled
1000, 906, 741, 313, 589, 627, 1436, 1117, 550, 173, 
% frames total
27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180723T120905
% frames labelled
1044, 1966, 298, 310, 282, 1612, 651, 2369, 346, 797, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180723T121000
% frames labelled
1468, 1845, 855, 1990, 1433, 1596, 2338, 521, 2269, 769, 
% frames total
27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180726T124941
% frames labelled
380, 839, 402, 482, 543, 875, 303, 416, 326, 401, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180726T124945
% frames labelled
273, 170, 115, 141, 360, 288, 195, 249, 237, 243, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180726T124951
% frames labelled
372, 239, 967, 387, 280, 356, 361, 235, 224, 308, 
% frames total
27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180726T133013
% frames labelled
656, 249, 334, 566, 322, 153, 347, 495, 550, 128, 
% frames total
27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180726T133016
% frames labelled
577, 119, 676, 70, 254, 136, 382, 427, 221, 357, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180726T133023
% frames labelled
478, 199, 1057, 292, 471, 559, 453, 403, 428, 256, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 


% summary data
% xdata
dark, light, 
% ydata, CT+D
2.82684, 1.99382, 
% ydata, CT-D
2.37693, 1.39345, 
% ydata, CT
2.60188, 1.69364, 
% type=behavior bar chart
% title=
% xlabel=group
% ylabel=Grooming (%)


% raw data
% individual A
% group dark
% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180723T114902
% frames labelled
10289, 9739, 7605, 12058, 12582, 7182, 13766, 7520, 10398, 14924, 
% frames total
27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180723T114943
% frames labelled
9939, 12050, 10940, 10115, 9830, 13896, 12861, 9472, 11078, 10618, 
% frames total
27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180723T115044
% frames labelled
11344, 16372, 8202, 13364, 17743, 16224, 11817, 9051, 11335, 9856, 
% frames total
27005, 27005, 27005, 27005, 27005, 27005, 27005, 27005, 27005, 27005, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180723T122912
% frames labelled
15129, 10748, 11326, 13656, 12424, 9857, 8514, 10325, 12926, 11168, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180723T122922
% frames labelled
16239, 12259, 16172, 12241, 18959, 13884, 13829, 10312, 15465, 13394, 
% frames total
27004, 27004, 27004, 27004, 27004, 27004, 27004, 27004, 27004, 27004, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180723T122923
% frames labelled
11241, 9066, 11974, 8133, 12363, 13230, 13704, 9992, 10503, 10409, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180723T125344
% frames labelled
8416, 6767, 8515, 6462, 6302, 5545, 6788, 9597, 9070, 7652, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180723T125347
% frames labelled
17437, 11804, 11088, 9557, 9437, 11114, 12629, 9347, 13301, 8693, 
% frames total
27004, 27004, 27004, 27004, 27004, 27004, 27004, 27004, 27004, 27004, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180723T125353
% frames labelled
13572, 5506, 8155, 15637, 3447, 4908, 11596, 13128, 5717, 13403, 
% frames total
27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180726T122740
% frames labelled
11195, 12086, 11872, 17311, 11417, 10602, 12922, 12555, 12574, 14565, 
% frames total
27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180726T122745
% frames labelled
15514, 15579, 13486, 13424, 13667, 14621, 11318, 13965, 14758, 14230, 
% frames total
27004, 27004, 27004, 27004, 27004, 27004, 27004, 27004, 27004, 27004, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180726T122747
% frames labelled
13485, 13136, 6509, 11341, 14983, 8433, 14393, 11122, 12935, 11528, 
% frames total
27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180726T122748
% frames labelled
14598, 19728, 15150, 13379, 14067, 14378, 14298, 12710, 14137, 15449, 
% frames total
27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180726T125040
% frames labelled
12663, 10706, 17042, 13164, 10859, 17351, 12034, 8857, 13233, 14524, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180726T130953
% frames labelled
16621, 13632, 13627, 13394, 16614, 16246, 11723, 12639, 11514, 11208, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180726T130958
% frames labelled
13328, 14958, 12549, 13060, 16638, 13356, 13714, 14440, 14288, 13755, 
% frames total
27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180726T131001
% frames labelled
11745, 15267, 15016, 10445, 14521, 15128, 14568, 15532, 13950, 15453, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180726T131012
% frames labelled
12417, 13247, 11648, 11172, 8836, 10624, 9619, 8131, 13068, 11097, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% individual A
% group light
% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180712T125530
% frames labelled
12400, 18256, 13458, 13377, 15830, 22853, 15737, 9918, 15331, 11534, 
% frames total
27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180712T125532
% frames labelled
11375, 14873, 6938, 12123, 5385, 11495, 18909, 16306, 12340, 9532, 
% frames total
27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180712T125537
% frames labelled
16370, 17053, 17869, 16106, 7934, 15404, 12127, 15559, 16882, 14695, 
% frames total
27004, 27004, 27004, 27004, 27004, 27004, 27004, 27004, 27004, 27004, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180712T125538
% frames labelled
12364, 15967, 9092, 11619, 15692, 14485, 15462, 18122, 13874, 10138, 
% frames total
27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180712T131824
% frames labelled
7725, 14941, 7571, 11751, 14010, 7195, 8732, 9544, 7600, 10074, 
% frames total
27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180712T131836
% frames labelled
17068, 15288, 18024, 13827, 8933, 12158, 14727, 16633, 16128, 19170, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180712T131852
% frames labelled
14205, 21493, 18587, 9186, 18738, 17224, 17053, 10938, 17281, 17225, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180712T131901
% frames labelled
16809, 21153, 14085, 16543, 16183, 14902, 14348, 18448, 13787, 11668, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180723T120810
% frames labelled
8082, 5582, 7054, 11859, 9834, 16099, 9820, 7619, 8666, 7568, 
% frames total
27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180723T120905
% frames labelled
11989, 14858, 17561, 13469, 20185, 18302, 13450, 16103, 20136, 20829, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180723T121000
% frames labelled
10709, 13119, 8579, 12243, 11804, 13204, 9843, 9489, 14465, 11765, 
% frames total
27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180726T124941
% frames labelled
13961, 13718, 13245, 16906, 16100, 10788, 15365, 14134, 16920, 15140, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180726T124945
% frames labelled
14397, 19547, 14502, 19094, 15248, 16959, 18753, 15161, 15408, 16236, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180726T124951
% frames labelled
12125, 13833, 10383, 15077, 18350, 13405, 13970, 17192, 15052, 17698, 
% frames total
27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180726T133013
% frames labelled
13049, 13180, 16377, 14603, 17832, 16513, 16466, 17977, 14077, 18790, 
% frames total
27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180726T133016
% frames labelled
15245, 16058, 21406, 18078, 8917, 19935, 17372, 16286, 19135, 17748, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180726T133023
% frames labelled
19367, 15816, 13360, 14992, 10895, 13842, 18421, 15873, 15316, 19274, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 


% summary data
% xdata
dark, light, 
% ydata, CT+D
46.6986, 55.3803, 
% ydata, CT-D
43.3689, 51.144, 
% ydata, CT
45.0338, 53.2621, 
% type=behavior bar chart
% title=
% xlabel=group
% ylabel=Interaction (%)


% raw data
% individual A
% group dark
% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180723T114902
% frames labelled
3367, 2218, 2541, 1820, 1986, 2671, 2373, 2566, 1711, 3181, 
% frames total
27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180723T114943
% frames labelled
2285, 2491, 2703, 2264, 1967, 1960, 1639, 2226, 1763, 2677, 
% frames total
27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180723T115044
% frames labelled
2749, 3016, 2626, 2719, 2849, 2691, 2703, 2893, 1672, 3191, 
% frames total
27005, 27005, 27005, 27005, 27005, 27005, 27005, 27005, 27005, 27005, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180723T122912
% frames labelled
2322, 2187, 2511, 1760, 2565, 2084, 2729, 2647, 2430, 2578, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180723T122922
% frames labelled
2173, 2650, 2526, 2267, 3060, 2218, 2288, 2315, 2735, 2791, 
% frames total
27004, 27004, 27004, 27004, 27004, 27004, 27004, 27004, 27004, 27004, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180723T122923
% frames labelled
2113, 1897, 3399, 2519, 2588, 2159, 2448, 2186, 2030, 1654, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180723T125344
% frames labelled
1690, 2254, 2583, 2165, 2126, 2256, 1795, 2452, 2315, 1971, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180723T125347
% frames labelled
2241, 1529, 2434, 2537, 2133, 2261, 2195, 1791, 2263, 2737, 
% frames total
27004, 27004, 27004, 27004, 27004, 27004, 27004, 27004, 27004, 27004, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180723T125353
% frames labelled
1754, 1820, 1361, 1595, 1699, 1654, 1948, 1555, 1926, 2077, 
% frames total
27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180726T122740
% frames labelled
2131, 1909, 2106, 2190, 2692, 1966, 2146, 1913, 2414, 2231, 
% frames total
27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180726T122745
% frames labelled
1568, 1841, 1702, 2341, 1768, 1587, 1662, 1962, 2322, 1935, 
% frames total
27004, 27004, 27004, 27004, 27004, 27004, 27004, 27004, 27004, 27004, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180726T122747
% frames labelled
1371, 1596, 1747, 1705, 2096, 1788, 2389, 2000, 1927, 1561, 
% frames total
27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180726T122748
% frames labelled
1923, 1637, 1602, 2546, 1759, 2350, 2530, 2378, 2351, 1723, 
% frames total
27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180726T125040
% frames labelled
1179, 1444, 1181, 1331, 1145, 1351, 1401, 1250, 1275, 1153, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180726T130953
% frames labelled
1512, 2208, 2025, 2352, 1817, 1541, 2096, 1596, 2387, 1727, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180726T130958
% frames labelled
2104, 2143, 1923, 1887, 1380, 2069, 2081, 1753, 1989, 2100, 
% frames total
27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180726T131001
% frames labelled
1902, 2375, 2430, 1893, 2567, 2188, 2018, 2258, 2726, 1970, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\Dark\Assa_Males_Grouped_Dark_Unknown_RigA_20180726T131012
% frames labelled
1874, 2252, 1931, 2038, 1672, 1967, 1968, 1741, 2272, 2458, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% individual A
% group light
% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180712T125530
% frames labelled
1216, 759, 770, 968, 1172, 1334, 1068, 715, 827, 777, 
% frames total
27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180712T125532
% frames labelled
1549, 1206, 1492, 1549, 1462, 1125, 1398, 1316, 1061, 1358, 
% frames total
27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180712T125537
% frames labelled
1107, 1059, 917, 1532, 1295, 1383, 1161, 1408, 1182, 1261, 
% frames total
27004, 27004, 27004, 27004, 27004, 27004, 27004, 27004, 27004, 27004, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180712T125538
% frames labelled
1260, 910, 1179, 1355, 1418, 864, 1252, 1165, 946, 1432, 
% frames total
27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180712T131824
% frames labelled
1027, 988, 1220, 1050, 751, 948, 1065, 1126, 1041, 1035, 
% frames total
27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180712T131836
% frames labelled
1328, 971, 1077, 1276, 985, 1751, 727, 1222, 1356, 1061, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180712T131852
% frames labelled
865, 918, 1017, 1339, 1102, 1205, 1154, 1352, 935, 983, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180712T131901
% frames labelled
1536, 1175, 1195, 1720, 1531, 1115, 1077, 910, 1247, 1580, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180723T120810
% frames labelled
2195, 1218, 1492, 1461, 1370, 1351, 2207, 1971, 1552, 1449, 
% frames total
27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180723T120905
% frames labelled
2222, 2905, 1596, 3484, 1639, 2262, 1818, 2857, 1875, 1938, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180723T121000
% frames labelled
3157, 3504, 3088, 3391, 3178, 3334, 3517, 3288, 3287, 2662, 
% frames total
27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180726T124941
% frames labelled
1638, 1949, 2010, 1533, 1746, 2034, 1640, 1801, 1592, 1855, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180726T124945
% frames labelled
1321, 1515, 1114, 1389, 1241, 1052, 1131, 1239, 1327, 1234, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180726T124951
% frames labelled
1726, 1276, 1704, 1502, 1588, 1715, 1675, 1168, 1359, 1009, 
% frames total
27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 27003, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180726T133013
% frames labelled
2034, 1646, 1367, 1574, 1419, 1211, 2033, 1432, 1750, 1338, 
% frames total
27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 27002, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180726T133016
% frames labelled
1738, 1509, 1382, 1185, 1477, 1468, 1545, 1534, 1541, 1468, 
% frames total
27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 27001, 

% experiment W:\Shir Ben Shaanan\Networks\Dark & Light\light\Assa_Males_Grouped_Unknown_RigA_20180726T133023
% frames labelled
